lang-id	latitude	longitude
wwr 	 -17.09646 	 123.97143
NOCODE_Nitita 	 -16.20000 	 167.46000
olm 	 7.01279 	 6.02767
olo 	 61.65653 	 29.07265
wwa 	 10.59559 	 1.65318
wwo 	 -14.29165 	 167.54977
umu 	 42.59677 	 -81.91658
ump 	 -13.15275 	 143.46729
ums 	 -0.11396 	 119.86161
fos 	 22.97767 	 120.31451
fod 	 9.56489 	 1.40486
umd 	 -13.92100 	 143.32815
umg 	 -14.25876 	 143.63050
uma 	 45.63915 	 -118.55167
umb 	 -12.47635 	 14.41483
umm 	 5.37438 	 8.10335
fom 	 0.88032 	 24.32023
fon 	 7.15484 	 1.66495
umn 	  	 
umi 	 1.56623 	 114.57932
foi 	 -6.47258 	 143.49539
NOCODE_Chono 	 -44.29869 	 -73.87940
NOCODE_Paravilhana 	 3.11667 	 -60.48333
NOCODE_Kimda 	 -25.82659 	 -54.62586
NOCODE_Woiwurrung 	 -37.64265 	 145.58800
zuy 	 10.55798 	 14.44451
bem 	 -10.61224 	 29.29926
zua 	 9.95001 	 9.28934
NOCODE_Mimi-Gaudefroy 	  	 
zuh 	 -6.05047 	 145.29832
zun 	 35.00561 	 -108.78197
zul 	 -25.33050 	 31.35117
zum 	 26.16023 	 56.42019
mbl 	 -16.94017 	 -40.78912
mbm 	 -2.75341 	 13.61701
mbn 	 6.34582 	 -71.26710
mbo 	 5.13981 	 9.92766
mbh 	 -5.89752 	 150.67987
sod 	 -2.21871 	 26.34775
mbj 	 -1.24449 	 -66.30681
mbk 	 -3.11695 	 142.24388
mbd 	 7.85664 	 126.01817
mbe 	 44.55600 	 -122.85700
mbf 	 1.75413 	 103.07599
soj 	 31.85423 	 54.59641
som 	 4.77870 	 45.15286
mba 	 8.61202 	 125.07083
soo 	 -4.55057 	 18.49777
mbc 	 4.31861 	 -60.22088
soq 	 -10.16585 	 149.75093
sop 	 -5.71993 	 25.27647
sos 	 11.12852 	 -4.58203
sor 	 9.65897 	 16.67839
mbx 	 -4.46436 	 142.96345
dnk 	 -10.78657 	 122.94583
sow 	 -3.28373 	 140.92001
sov 	 7.47282 	 134.56514
soy 	 9.94366 	 1.33302
sox 	 3.68257 	 12.52498
mbv 	 10.85525 	 -14.73717
mbw 	 -5.44015 	 144.64232
mbp 	 10.92861 	 -73.40561
mbq 	 -9.22853 	 148.73057
mbr 	 2.65939 	 -71.46289
mbs 	 5.84903 	 125.49902
lwh 	 22.72597 	 104.65974
NOCODE_Nabit 	 10.85778 	 -0.67111
NOCODE_Avok 	  	 
lwm 	 20.85416 	 99.98623
NOCODE_Kuungkari 	 -24.75109 	 143.53652
NOCODE_NE-Tasmanian-Dialect-Chain 	 -41.05864 	 147.18841
azj 	 40.97767 	 46.47370
azm 	 16.50531 	 -98.01287
azn 	  	 
azo 	 5.88362 	 10.26405
iqu 	 -3.31233 	 -73.97046
aza 	 23.90000 	 104.15000
azb 	 36.51366 	 48.43018
azd 	  	 
azg 	 16.51976 	 -98.04643
xwl 	 6.33455 	 2.03904
xwg 	 5.40416 	 36.17020
xwe 	 6.41342 	 2.02985
azt 	 17.98083 	 121.43626
xwc 	  	 
xwa 	 -11.66667 	 -61.18333
khx 	 -1.82559 	 28.10169
khy 	 0.36906 	 24.30977
khz 	 -10.13422 	 147.94966
khp 	 -3.52696 	 139.76623
khq 	 16.19202 	 -3.73962
khr 	 22.35712 	 84.39219
khs 	 -6.64861 	 142.99338
kht 	 27.66530 	 97.03592
khu 	 -15.41256 	 13.97037
khv 	 42.27434 	 45.99765
khw 	 36.00000 	 72.00000
khh 	 -3.19328 	 136.13974
khj 	 10.14852 	 7.96524
khk 	 48.32397 	 106.28874
khl 	 -5.55033 	 149.14807
khm 	 12.05155 	 105.01537
khn 	 21.31807 	 74.14197
kho 	  	 
tea 	 4.97400 	 101.43761
kha 	 24.97703 	 91.99981
NOCODE_Osamayi 	  	 
khc 	 -5.30994 	 123.57825
khd 	 -8.85301 	 140.75291
khe 	 -5.26952 	 140.04726
khf 	 21.07928 	 101.32694
NOCODE_West-Nyala 	  	 
xkj 	 35.89886 	 53.47846
xkk 	 13.82736 	 107.25745
xkn 	 1.78269 	 115.82727
xko 	 21.06837 	 101.21064
xkl 	 3.54443 	 114.03890
xkb 	 8.83338 	 1.69523
xkc 	 36.89973 	 48.62115
xka 	 35.36510 	 72.05328
xkf 	 27.08785 	 90.86331
xkg 	 14.05464 	 -9.96404
xkd 	 0.98794 	 113.28555
xke 	 0.64649 	 113.64401
xkz 	 27.53654 	 90.98223
kgy 	 28.29215 	 85.42574
xkx 	 -6.15563 	 149.90664
xky 	 2.14141 	 114.20460
kgx 	 -5.15696 	 123.04494
xkr 	 -18.99999 	 -46.99999
xks 	 -5.34485 	 123.15407
xkp 	 37.05288 	 49.76025
xkq 	 -2.63670 	 121.97686
xkv 	 -25.92080 	 22.72016
xkw 	 -3.89065 	 140.43440
xkt 	 10.97030 	 -1.92807
xku 	 -4.04090 	 13.28397
nxu 	 -3.43594 	 139.87558
nxq 	  	 
nxr 	 -5.43194 	 141.15811
nxx 	 -2.65036 	 140.72696
wss 	 5.74109 	 -2.16028
nxe 	 -8.70513 	 121.30956
nxd 	 -0.14363 	 22.62315
nxg 	 -8.79508 	 120.97588
jmi 	 10.72987 	 9.81180
nxa 	 -8.70733 	 126.74064
nxl 	 -3.23411 	 129.14752
nxn 	 -19.44839 	 141.47104
nxi 	 -11.25694 	 36.31156
osx 	  	 
now 	 -1.60960 	 30.91555
kgg 	 29.17663 	 80.63092
osp 	  	 
oss 	 41.78816 	 43.26738
osu 	 -3.41913 	 141.85212
ost 	 6.20829 	 9.80188
osi 	 -8.25262 	 114.29235
nlr 	 -20.20748 	 119.30579
oso 	 7.42868 	 6.21509
osa 	 36.78282 	 -96.29489
NOCODE_Pimenteira 	  	 
osc 	  	 
kgj 	 28.41102 	 82.67490
ver 	 8.86580 	 12.74729
vep 	 60.33531 	 34.78650
nlv 	 18.63995 	 -96.97648
tkn 	 27.77365 	 128.96117
ved 	 6.97396 	 81.26177
NOCODE_Araicu 	 -3.10432 	 -67.20520
NOCODE_Shang 	  	 
kgo 	 10.51395 	 30.00302
NOCODE_Pinghua 	 27.67250 	 112.10167
ven 	 -22.18795 	 29.95235
veo 	 34.17613 	 -119.03458
NOCODE_Island-Takic 	  	 
vem 	 10.83014 	 13.66327
lra 	 1.27026 	 109.53896
tnu 	 18.66237 	 104.36727
lrc 	 32.54384 	 47.91602
nlz 	 -10.80000 	 165.80000
lre 	 45.33000 	 -72.50000
lrg 	 -12.41110 	 130.92221
lri 	  	 
lrm 	  	 
lrl 	 27.64360 	 54.63449
lro 	 11.39154 	 30.38236
lrn 	 -6.30338 	 134.40953
lrr 	 26.93197 	 87.39592
lrt 	 -8.47460 	 122.76190
lrv 	 -16.19708 	 167.38662
sol 	 -5.41042 	 154.62419
lrz 	 -13.74272 	 167.43550
dil 	 12.03469 	 29.60565
dim 	 6.20951 	 36.33293
dio 	 9.06110 	 6.37310
dih 	 32.51530 	 -116.60941
err 	 -12.28391 	 132.86787
dij 	 -7.55894 	 129.68668
dik 	 8.81115 	 28.06131
jhi 	 5.63695 	 101.54145
dif 	 -28.16666 	 137.99999
dig 	 -4.62101 	 39.17520
dia 	 -3.38837 	 142.24844
NOCODE_Daman-Diu-Portuguese 	 7.25000 	 80.67000
dic 	 5.86012 	 -5.40633
dix 	 -16.32665 	 167.51592
diy 	 -5.12627 	 139.45512
diz 	 -4.44304 	 19.38809
dit 	 -28.79923 	 138.07782
diu 	 -18.16808 	 20.66778
div 	 3.82586 	 73.07456
diw 	 9.81484 	 29.29981
dip 	 9.27995 	 31.83923
diq 	 38.61469 	 39.63882
dir 	 7.83766 	 11.63209
dis 	 25.41984 	 93.18061
sih 	 -21.65441 	 165.48187
nlg 	 -9.04587 	 160.18650
ruh 	 25.50600 	 91.46900
NOCODE_South-Eastern-Tasmanian-Hinterland 	 -42.98858 	 146.88538
zrs 	 -3.45110 	 134.07073
zrp 	 45.56274 	 4.38771
zrg 	 23.43055 	 81.33599
rub 	 2.06754 	 31.48191
nlo 	 -4.09816 	 19.51287
zro 	 -1.99871 	 -76.36398
zrn 	 12.22745 	 18.53737
NOCODE_Mimi-Nachtigal 	 14.30205 	 20.72411
ydk 	 -4.94044 	 145.75776
ydg 	 36.01403 	 71.50765
ydd 	 51.75000 	 19.42000
yde 	 -3.51156 	 142.46152
box 	 11.16869 	 -3.50303
boy 	 6.00000 	 26.00000
hbo 	 31.77607 	 35.17248
tnn 	 -19.37332 	 169.30251
bop 	 -5.84007 	 146.73767
erh 	 5.18026 	 6.04818
bor 	 -16.60295 	 -55.20043
bos 	 42.93308 	 17.67044
hba 	 -2.49047 	 24.22995
bou 	 -5.10749 	 38.50791
bov 	 7.31095 	 0.38008
bow 	 -8.41526 	 141.03371
boh 	 3.58570 	 22.97302
NOCODE_Timote-Cuica 	 8.84816 	 -70.97534
boj 	 -5.45899 	 145.71663
bol 	 11.48388 	 11.23216
bom 	 9.67037 	 8.81221
NOCODE_Lenca-Honduras 	 13.66734 	 -87.49878
boo 	 15.47052 	 -4.25688
hbu 	 -8.76565 	 125.96468
boa 	 -2.91467 	 -68.90929
bob 	 -1.40124 	 41.23402
bod 	 28.36807 	 90.18724
boe 	 6.59969 	 10.27042
bof 	 11.82422 	 -4.75524
ipi 	 -5.42586 	 143.08884
ipo 	 -7.37424 	 144.86320
ayl 	 22.00324 	 15.00136
ayo 	 -19.22005 	 -60.21749
ayn 	 15.65517 	 44.84118
ayi 	 5.98832 	 8.20861
ayh 	 15.44676 	 48.65241
ayk 	 7.40354 	 6.34264
aye 	 7.52206 	 6.01979
ayd 	 -14.66524 	 142.89347
ayg 	 8.23270 	 0.98348
aya 	 -4.13554 	 144.83607
ayc 	 -17.14171 	 -70.34424
ayb 	 6.62654 	 2.20552
ayz 	 -1.36790 	 132.59118
ayu 	 9.26340 	 8.60225
ayt 	 14.41534 	 120.48961
ayq 	 -3.95946 	 142.40679
ayp 	 36.29857 	 42.00475
ayr 	 -17.00000 	 -68.50000
ood 	 31.79725 	 -111.99486
oog 	 15.12254 	 106.00126
dzl 	 27.78546 	 91.37399
oon 	 10.69263 	 92.47067
ylu 	 -6.65252 	 146.91898
czt 	 22.52977 	 93.28998
oos 	  	 
oor 	 -28.38447 	 23.01446
ylr 	 -21.73100 	 139.51100
dzo 	 27.41079 	 89.58160
flr 	 -3.04022 	 28.98646
ulw 	 12.93229 	 -83.58147
ulu 	 3.25000 	 116.50000
fli 	 10.54189 	 13.40867
flh 	 -3.04582 	 139.21267
uli 	 10.00000 	 140.00000
uln 	 -4.19566 	 152.18315
fll 	 9.92490 	 13.65675
ull 	 9.46719 	 77.09056
ulm 	 -3.00933 	 118.99377
fla 	 47.58251 	 -114.18987
NOCODE_Lower-Nosop 	 -25.54522 	 20.58883
ula 	 10.50213 	 6.59138
ulf 	 -3.63853 	 140.50189
idt 	 -8.76258 	 125.83176
czo 	 26.06861 	 117.37571
gzn 	 -0.42618 	 127.97604
bgk 	 21.34737 	 101.91577
tbx 	 -7.05732 	 146.52882
gzi 	 34.03574 	 49.45528
NOCODE_Capoxo 	 -16.76667 	 -42.03333
gza 	 10.29907 	 35.13733
kxl 	 26.72057 	 86.00255
NOCODE_Culli 	 -7.87862 	 -78.11646
yly 	 -20.32393 	 164.35164
ssx 	 -6.70280 	 143.95093
fpe 	 3.53638 	 8.68929
nyx 	 -29.58100 	 151.31300
nyy 	 -9.71018 	 33.77634
ylg 	 -4.09907 	 142.80753
nyr 	  	 
nys 	 -33.11995 	 118.15081
nyp 	 3.49970 	 33.73651
nyq 	 34.22125 	 53.52105
nyv 	 -16.91292 	 122.85075
nyw 	 17.12133 	 104.15092
nyt 	 -18.87429 	 146.21560
nyu 	 -16.47566 	 33.02328
nyj 	 -1.29357 	 28.31546
nyk 	 -15.96162 	 14.94004
nyh 	 -17.95942 	 124.34808
nyi 	 12.09934 	 29.43324
nyn 	 -0.46364 	 30.54803
nyo 	 0.95294 	 31.34928
nyl 	 14.88168 	 104.33042
nym 	 -5.08559 	 32.94452
nyb 	 6.82649 	 0.37152
nyc 	 2.97634 	 29.18050
nya 	 -14.80472 	 32.81077
nyf 	 -3.30638 	 39.66480
ssw 	 -26.00000 	 31.50000
nyd 	 0.07523 	 34.61660
nye 	 -17.23137 	 22.47872
snf 	 14.79201 	 -16.92051
sng 	 -10.02359 	 26.84621
mas 	 -3.14189 	 36.45734
mar 	 17.93438 	 76.66649
snb 	 1.42104 	 110.48038
snc 	 -9.79791 	 147.86105
maw 	 10.38842 	 -0.74675
sna 	 -17.20849 	 29.75725
snn 	 0.31733 	 -76.02367
ssq 	 -8.67780 	 121.04764
snl 	 5.40229 	 125.37833
snm 	 2.87350 	 31.25000
snj 	 4.32811 	 21.17331
snk 	 13.12726 	 -11.71778
sni 	 -7.24999 	 -74.91665
snv 	 3.58723 	 115.66395
snw 	 7.17462 	 0.42458
snu 	 -3.41983 	 140.77017
mae 	 8.93520 	 8.90506
sns 	 -16.51163 	 167.47696
snp 	 -6.13188 	 145.24661
snq 	 -1.52694 	 11.90984
mai 	 26.38165 	 86.22114
mah 	 3.12965 	 170.46258
mak 	 -5.65551 	 119.83810
maj 	 18.08034 	 -96.49769
snz 	 -5.64336 	 145.59921
mal 	 9.59208 	 76.76514
snx 	 -5.55572 	 145.81346
sny 	 -4.43760 	 142.36939
msx 	 -4.57497 	 144.98806
zna 	 10.58847 	 19.14163
ide 	 5.21188 	 8.08310
zng 	 21.43045 	 102.13320
zne 	 4.62047 	 26.71568
dym 	 14.63000 	 -3.15000
dyn 	 -30.84687 	 152.60250
zns 	 10.08390 	 9.76103
ssn 	 0.55656 	 37.85681
ida 	 0.21557 	 34.81704
ssh 	 25.93902 	 56.17113
ttz 	 28.47193 	 85.08175
lsd 	 31.77445 	 35.22249
hom 	 4.97912 	 28.00387
lsa 	 35.40153 	 52.99868
tts 	 14.32526 	 102.98638
ttr 	 11.03760 	 11.80953
ttq 	 13.98783 	 4.47692
ttp 	 -2.50998 	 121.91495
ttw 	 3.85226 	 114.82014
ttv 	 -2.18168 	 146.88795
ttu 	 -6.19922 	 155.49575
lsi 	 26.09920 	 98.54809
ttk 	 2.55149 	 -76.63789
ttj 	 0.57291 	 30.63887
tti 	 -2.56434 	 140.71017
tth 	 16.18651 	 107.05614
lsr 	 -3.45782 	 142.47775
ttn 	 -3.87428 	 140.80325
ttm 	 62.82351 	 -136.64414
ttl 	 -16.95750 	 24.37510
ttc 	 15.45991 	 -92.11357
ttb 	 8.48090 	 11.96032
tta 	 37.67000 	 -78.75000
ttg 	 4.74327 	 114.63828
ttf 	 4.65626 	 10.65924
tte 	 -10.65985 	 151.03439
ttd 	 -8.34860 	 147.09377
jig 	 -17.16504 	 133.65904
jid 	 9.05077 	 8.65697
kxs 	 35.04300 	 101.25400
jib 	 7.49214 	 11.30864
jic 	 14.66859 	 -87.03719
djw 	 -16.41625 	 123.18560
jia 	 11.35547 	 14.96110
jio 	 18.55481 	 109.85372
jil 	 -5.56611 	 145.70602
jim 	 10.25105 	 13.52578
jih 	 32.22500 	 102.63000
dya 	 10.83420 	 -3.59179
jiv 	 -3.45136 	 -78.18923
jit 	 -1.62681 	 33.91413
djb 	 -12.93004 	 134.96743
NOCODE_Abai-Tubu-Sembuak 	  	 
djd 	 -15.05583 	 130.05980
djf 	 -16.91051 	 144.93245
dji 	 -12.46201 	 134.82031
djk 	 4.31260 	 -54.64192
djj 	 -12.01331 	 134.09666
djm 	 14.17940 	 -2.58000
djl 	 -24.10724 	 116.98858
djo 	 0.29738 	 110.64722
djn 	 -14.13608 	 133.00152
qhr 	  	 
fln 	 -14.18123 	 144.25927
kky 	 -14.94240 	 144.83085
kkx 	 -1.43973 	 111.90514
kkz 	 61.99422 	 -132.41246
kku 	 10.51129 	 8.10378
kkt 	 27.19407 	 86.85308
kkw 	 -2.27122 	 14.44074
kkv 	 -7.98335 	 112.96754
kkq 	 0.75068 	 28.73938
kkp 	 -15.42958 	 141.63541
kks 	 10.35754 	 10.46037
kkr 	 10.14563 	 9.77003
kkm 	 5.20497 	 8.35234
kkl 	 -4.06603 	 139.64513
kko 	 12.05423 	 29.20738
kkn 	 21.63694 	 100.27835
kki 	 -6.38204 	 37.05341
kkh 	 19.60624 	 99.33629
kkk 	 -8.16481 	 159.19133
kkj 	 3.79989 	 15.62823
kke 	 10.59616 	 -11.44178
kkd 	 10.35235 	 8.12960
kkg 	 17.66834 	 121.07311
kkf 	 27.76860 	 92.18383
kka 	 8.33931 	 6.55923
kkc 	 -6.59222 	 142.48602
kkb 	 -2.99145 	 138.13460
xlo 	  	 
kmm 	 24.86880 	 94.53404
xld 	  	 
xlc 	  	 
xla 	 -7.28798 	 142.63931
nbx 	 -29.24114 	 143.21593
NOCODE_Tosu 	 28.53333 	 102.08333
xlu 	  	 
NOCODE_Nori 	  	 
xlp 	  	 
bbh 	 23.61242 	 104.96286
NOCODE_Jabal-Razih 	  	 
jqr 	 -12.88233 	 -75.89576
bbg 	 -2.49659 	 10.67770
bly 	 10.70255 	 1.27435
blx 	 14.96171 	 120.18200
blz 	 -0.86809 	 123.28932
blt 	 18.95724 	 102.92796
blw 	 17.09937 	 121.27186
blv 	 -10.35106 	 15.08670
blq 	 -2.56040 	 147.28194
blp 	 -8.15058 	 159.41863
bls 	 -0.05644 	 119.68862
blr 	 22.00920 	 99.74047
blm 	 6.40428 	 29.79543
bll 	 31.31999 	 -89.19508
blo 	 9.11127 	 1.60169
bln 	 13.69895 	 124.28969
bli 	 -1.38362 	 18.09748
blh 	 7.54885 	 -9.97650
blk 	 20.21099 	 97.59691
blj 	 2.75927 	 117.29306
ble 	 11.82031 	 -15.32209
bld 	 0.39044 	 123.88798
hch 	 21.95399 	 -104.06228
blf 	 0.97727 	 121.51903
bla 	 49.06692 	 -113.10927
blc 	 52.34481 	 -126.68948
blb 	 -7.92388 	 156.66311
orz 	 -2.51361 	 140.60150
orx 	 4.86134 	 8.11394
ory 	  	 
orv 	  	 
orw 	 -10.73698 	 -64.02987
ort 	 18.10461 	 82.84874
oru 	 32.68191 	 69.34442
orr 	 4.93770 	 6.38295
ors 	 1.45841 	 103.76564
NOCODE_Ndambomo 	  	 
orn 	 1.88296 	 104.00790
oro 	 -7.81309 	 145.33983
NOCODE_Cashinawa-Tarauaca-River 	 -7.50000 	 -70.25000
orh 	 50.63193 	 125.01685
org 	 6.68753 	 8.12005
ore 	 -2.86315 	 -72.49255
wsv 	 34.70327 	 70.85650
orc 	 -1.79489 	 39.60749
ora 	 -9.73860 	 161.51281
xpm 	 58.50000 	 92.00000
ptt 	 -3.53848 	 119.65983
onj 	 -9.31824 	 149.12064
onk 	 -3.32403 	 141.87974
oni 	 -2.75976 	 132.06232
onn 	 -6.30876 	 142.77582
ono 	 42.98638 	 -78.04973
onb 	 19.86337 	 109.97126
ona 	 -54.00000 	 -68.50000
ong 	 -3.29290 	 142.13080
one 	 43.77286 	 -84.05772
onr 	 -3.25535 	 142.00599
ons 	 -6.19223 	 147.57908
onp 	 27.76860 	 92.18383
onw 	 18.76071 	 31.74866
onu 	 -16.26379 	 167.59921
uky 	  	 
ukw 	 5.78892 	 6.48559
NOCODE_Bai-Maclay 	  	 
uku 	 7.48032 	 5.58213
fmu 	 20.17542 	 80.47121
ukr 	 48.17584 	 24.39579
fmp 	 5.18158 	 10.14425
ukp 	 6.52883 	 9.02603
lnu 	 9.75787 	 11.83779
bbb 	 -9.46246 	 147.89923
ukh 	 2.90950 	 16.26705
ukg 	 -4.94407 	 145.51442
uka 	 -1.92547 	 132.52827
xpr 	  	 
zsu 	 -6.39394 	 146.29442
zsr 	 17.30309 	 -96.37750
NOCODE_Awngtim-Ntrangit 	  	 
rma 	 11.50069 	 -83.85714
zsa 	 -6.39394 	 146.29442
zsm 	 3.08896 	 101.69861
hnn 	 12.41589 	 121.22120
ait 	 -8.92400 	 -63.74200
sak 	 0.25188 	 11.78704
saj 	 1.00742 	 127.49252
sah 	 61.69744 	 133.98031
sao 	 -3.16632 	 139.62656
san 	 20.00000 	 77.00000
sam 	 32.31075 	 35.25798
wnc 	 -6.15216 	 146.51343
sac 	 40.00000 	 -94.00000
sab 	 8.57695 	 -81.25648
saa 	 11.30721 	 18.49058
sag 	 6.78584 	 20.17020
saf 	 8.93768 	 -2.58467
sae 	 -12.98572 	 -60.33498
sad 	 -5.26918 	 35.48081
saz 	 9.99172 	 77.94271
say 	 9.69441 	 9.71748
sax 	 -15.95342 	 168.22772
rmk 	 -4.58919 	 144.68912
sas 	 -8.58349 	 116.28410
sar 	 -11.94232 	 -65.39446
saq 	 1.60735 	 37.05388
sap 	 -22.11454 	 -58.90698
saw 	 -5.99286 	 138.64289
sav 	 14.62497 	 -17.05679
sau 	 -2.82548 	 129.42743
sat 	 25.03170 	 87.81852
zoc 	 17.21575 	 -93.31825
NOCODE_Nisvai 	  	 
zoh 	 16.65428 	 -94.69125
lna 	 4.87523 	 20.10904
aqr 	 -21.28665 	 165.27269
zom 	 24.06492 	 93.92528
zoo 	 16.87620 	 -96.87040
zoq 	 18.17129 	 -93.09679
zor 	 17.29533 	 -93.10061
zos 	 17.36536 	 -93.36326
NOCODE_Bunganditj 	  	 
rmm 	 -7.58643 	 127.42792
NOCODE_Mure 	 -13.25000 	 -62.10000
NOCODE_Milang 	 28.50000 	 94.50000
iwo 	 -5.11036 	 140.82271
iwm 	 -4.27346 	 141.81705
iwk 	 16.30448 	 120.78633
NOCODE_Caijia 	 29.15649 	 115.43426
iws 	 -4.30928 	 142.11683
wnm 	 -24.70217 	 137.43344
tbl 	 6.20377 	 124.53755
pwg 	 -9.73317 	 149.85373
axx 	 -21.82230 	 166.37571
aqg 	 7.56324 	 5.89556
axb 	 -29.00000 	 -61.00000
axg 	 -13.17500 	 -55.86900
NOCODE_Litoka 	  	 
axk 	 3.65150 	 17.27130
axl 	  	 
NOCODE_Kitemoka 	 -16.00000 	 -62.75000
pwa 	 -6.88021 	 145.08142
pwn 	 22.32714 	 120.80566
qok 	  	 
xmm 	 1.48099 	 124.84330
wny 	 -18.65288 	 137.60821
xmh 	 -14.09588 	 141.62545
xmj 	 11.14331 	 15.04396
xmd 	 10.46599 	 13.93223
xmf 	 42.51289 	 41.87188
xmg 	 5.71399 	 10.33765
xma 	 0.00689 	 42.66256
xmb 	 5.75170 	 13.64707
xmc 	 -16.93945 	 39.12026
xmx 	 -1.05325 	 130.83335
xmy 	 -18.11468 	 140.33745
xmz 	 -2.56016 	 121.36984
xmt 	 -1.88010 	 130.07501
xmu 	 -13.53926 	 131.09830
xmv 	 -13.21644 	 49.24022
xmw 	 -15.42937 	 48.81024
xmp 	 -14.20101 	 141.70862
xmr 	 16.93333 	 33.73333
ges 	 -3.80160 	 130.70133
geq 	 8.48359 	 20.66112
gew 	 10.43310 	 10.11999
gez 	 10.13416 	 40.68210
gey 	 -4.67337 	 26.74965
gex 	 2.29633 	 44.68618
gec 	 4.75405 	 -7.66699
geb 	 -4.25927 	 144.71096
gea 	 10.47750 	 9.78484
ged 	 8.71139 	 7.49869
gek 	 8.97395 	 9.78757
gej 	 6.25971 	 1.67727
gei 	 -0.07877 	 129.42435
geh 	 40.00000 	 -97.00000
gel 	 11.53187 	 4.83870
cie 	 11.13194 	 13.81868
ute 	 40.09648 	 -110.30550
tbc 	 -4.69057 	 145.97454
fqs 	 -3.10868 	 141.64043
bbv 	 -5.74133 	 147.91685
utr 	 7.75865 	 9.44447
vkp 	 19.03482 	 73.00991
vkt 	 0.71803 	 117.64535
vku 	 -22.21338 	 117.51025
wun 	 -8.32587 	 32.88010
vki 	 8.97183 	 6.98610
vkj 	 11.74732 	 22.19559
vkk 	 -4.62510 	 103.51160
vkl 	 -4.58411 	 123.04488
vkm 	 -13.06782 	 -40.34337
vko 	 -3.39566 	 120.93713
vka 	 -20.44500 	 118.61300
tux 	 -9.74999 	 -69.01666
tuy 	 0.66573 	 35.84986
tuz 	 10.71141 	 -4.92082
tuq 	 18.04258 	 14.77166
tur 	 39.86667 	 32.86667
tus 	 43.13032 	 -79.42137
tuu 	 42.55628 	 -124.29303
tuv 	 4.30687 	 35.71012
tuh 	 -4.44425 	 152.09499
tui 	 10.01441 	 14.86966
tuj 	 0.58060 	 128.22346
tuk 	 37.08719 	 59.17574
tul 	 9.84629 	 11.52551
tum 	 -11.32972 	 33.37376
tun 	 30.98879 	 -92.54026
tuo 	 0.57976 	 -69.57633
tua 	 -3.63409 	 143.75606
tub 	 35.32700 	 -117.16300
tuc 	 -5.79405 	 148.01357
tud 	 -12.04999 	 -41.16665
tue 	 0.39441 	 -70.04351
tuf 	 6.88671 	 -72.09701
tug 	 9.42506 	 18.20595
kjb 	 15.68455 	 -91.30430
kjc 	 -5.41532 	 120.30398
kja 	 -2.57316 	 140.26386
dkr 	 5.47179 	 116.10842
kjg 	 20.24629 	 101.67116
kjd 	 -8.64889 	 143.24381
kje 	 -8.05122 	 127.18035
kjj 	 41.18014 	 48.05714
kjk 	 -5.26559 	 119.92780
kjh 	 50.73933 	 107.16939
kji 	 -7.74311 	 158.75344
kjn 	 -16.68067 	 143.52986
kjo 	 31.78400 	 77.06400
dkx 	 10.17501 	 13.68728
kjm 	 21.66243 	 103.73637
kjr 	 -1.84440 	 137.01820
kjs 	 -6.32989 	 143.93088
kjp 	 15.19147 	 98.73551
kjq 	 34.97325 	 -107.51744
kjt 	 18.00483 	 99.63822
NOCODE_Dhudhuroa 	 -36.95881 	 147.04504
kjz 	 27.64941 	 90.80367
kjx 	 -5.97015 	 154.89958
kjy 	 -6.55011 	 143.91778
dkk 	 -3.33671 	 119.23484
cla 	 8.96481 	 8.97756
imn 	 -3.31228 	 141.17130
zpy 	 17.15472 	 -96.87910
NOCODE_Khorasan-Arabic 	  	 
zpz 	 16.49197 	 -97.08947
zpq 	 17.20157 	 -96.34326
zpp 	 16.87424 	 -96.99874
zps 	 16.14634 	 -96.76826
zpr 	 15.88362 	 -96.21859
NOCODE_Ingain 	 -24.62105 	 -54.25415
zpt 	 16.28166 	 -96.86667
zpw 	 16.68044 	 -97.28758
zpv 	 16.84594 	 -96.54860
zpi 	 16.03302 	 -96.04857
zph 	 16.85537 	 -97.08235
zpk 	 16.29708 	 -95.74145
zpj 	 16.75649 	 -95.67611
zpm 	 16.17241 	 -96.23717
zpl 	 16.72145 	 -96.93185
zpo 	 16.27069 	 -96.40033
zpn 	 16.88416 	 -96.75273
zpa 	 16.57718 	 -95.53673
zpc 	 17.43710 	 -95.86562
zpb 	 16.44147 	 -95.92825
zpe 	 16.80226 	 -95.11178
zpd 	 17.25883 	 -96.61991
zpg 	 16.73118 	 -95.36408
zpf 	 16.76078 	 -96.08990
bmb 	 -4.49057 	 29.05069
bmc 	 -3.61342 	 144.81585
bma 	 10.72287 	 8.78768
bmf 	 9.27518 	 -11.59696
bmg 	 2.16773 	 19.16445
bmd 	 10.76747 	 -14.60521
bme 	 2.26808 	 16.18744
bmj 	 27.70739 	 84.34801
bmk 	 -10.01100 	 149.84038
bmh 	 -5.33730 	 145.48294
bmi 	 11.52392 	 14.76950
bmn 	 -10.26670 	 149.66147
bmo 	 5.86100 	 10.54395
bml 	 1.99315 	 18.51310
bmm 	 -19.91844 	 48.81197
bmr 	 -0.86520 	 -72.42495
bms 	 19.10003 	 13.06649
bmp 	 -5.69713 	 146.40282
bmq 	 12.38156 	 -4.53800
bmv 	 6.48655 	 10.41798
bmw 	 1.71005 	 15.95458
bmt 	 24.64507 	 113.46905
bmu 	 -6.51663 	 147.33332
bmz 	 -8.48850 	 143.00231
bmx 	 -5.18943 	 145.60624
yzk 	 23.80000 	 104.80000
dks 	 7.02206 	 31.28501
